car_park_slug,car_park_name,txn_ref,vrm,arrival,departure,transaction_time,stay_minutes,payment_type,card_scheme,net_charge,discount_code,product_id,discounted_net,vat_rate,vat_amount,amount_paid,psp,acquirer,psp_reference
riverside-retail,Riverside Retail Park,VP-20250315-91924233,BA24 WRN,15/03/2025 17:36,15/03/2025 19:24,15/03/2025 19:21,108,Debit_Card,MASTERCARD,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250301-65726254
riverside-retail,Riverside Retail Park,VP-20250315-97017896,UH06 DVD,15/03/2025 18:35,15/03/2025 21:58,15/03/2025 21:55,203,debit_card,MASTERCARD,5.0,VALID-CODE,PROD-VC-004,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250325-24030707
riverside-retail,Riverside Retail Park,VP-20250315-52212708,EF99 EWN,15/03/2025 18:24,15/03/2025 20:38,15/03/2025 20:35,,CONTACTLESS,MAESTRO,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250320-85370847
riverside-retail,Riverside Retail Park,VP-20250315-72396869,UF02 ACH,15/03/2025 12:30,15/03/2025 15:43,15/03/2025 15:38,193,Contactless,AMEX,5.0,VALID-CODE,PROD-VC-004,1.67,0.2,0.33,2.0,ADVAM,AMEX,ADVAM-20250323-17981025
riverside-retail,Riverside Retail Park,VP-20250315-27435142,RW11 JKB,15/03/2025 11:58,15/03/2025 14:45,15/03/2025 14:40,167,contactless,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250321-98178362
riverside-retail,Riverside Retail Park,VP-20250315-33198379,SA50 ADF,15/03/2025 13:42,15/03/2025 14:51,15/03/2025 14:47,69,App,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250301-43014810
riverside-retail,Riverside Retail Park,VP-20250315-94202802,HW02 UKE,15/03/2025 18:52,15/03/2025 20:31,15/03/2025 20:30,99,contactless,VISA,3.33,PROMO-20,PROD-PR-003,2.66,0.2,0.53,3.19,ADVAM,Worldpay,ADVAM-20250313-21158833
riverside-retail,Riverside Retail Park,VP-20250315-16439094,NE90 FYU,15/03/2025 13:42,15/03/2025 16:19,15/03/2025 16:18,157,CASH,N/A,5.0,,,5.0,0.2,1.0,6.0,N/A,N/A,N/A
riverside-retail,Riverside Retail Park,VP-20250315-05971985,RY07 MSU,15/03/2025 11:16,15/03/2025 11:46,15/03/2025 11:45,30,Debit_Card,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250311-31671894
riverside-retail,Riverside Retail Park,VP-20250315-43909114,SP52 OPO,15/03/2025 15:06,15/03/2025 16:31,15/03/2025 16:27,85,APP,AMEX,3.33,,,3.33,0.2,0.67,4.0,ADVAM,AMEX,ADVAM-20250331-63973837
riverside-retail,Riverside Retail Park,VP-20250315-23918450,XE09 WUW,15/03/2025 13:59,15/03/2025 14:27,15/03/2025 14:26,28,DEBIT_CARD,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250316-22497680
riverside-retail,Riverside Retail Park,VP-20250315-83620500,CD60 JBV,15/03/2025 17:35,15/03/2025 20:27,15/03/2025 20:26,172,App,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250316-72391585
riverside-retail,Riverside Retail Park,VP-20250315-90825297,YX60 OWG,15/03/2025 15:58,15/03/2025 18:40,15/03/2025 18:39,162,Credit_Card,MASTERCARD,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250322-42452356
riverside-retail,Riverside Retail Park,VP-20250315-78414839,PA05 FGS,15/03/2025 18:54,15/03/2025 19:55,15/03/2025 19:51,61,credit_card,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250302-48631131
riverside-retail,Riverside Retail Park,VP-20250315-32791814,HL37 BMK,15/03/2025 12:07,15/03/2025 12:48,15/03/2025 12:46,41,credit_card,AMEX,2.08,,,2.08,0.2,0.42,2.5,ADVAM,AMEX,ADVAM-20250325-22557505
riverside-retail,Riverside Retail Park,VP-20250315-70491465,MB35 CWP,15/03/2025 17:35,15/03/2025 19:06,15/03/2025 19:02,91,contactless,MASTERCARD,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250318-18348336
riverside-retail,Riverside Retail Park,VP-20250315-98915709,TF55 FJA,15/03/2025 11:21,15/03/2025 15:26,15/03/2025 15:22,245,Contactless,VISA,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250309-40346687
riverside-retail,Riverside Retail Park,VP-20250315-64062762,SW68 UAD,15/03/2025 14:41,15/03/2025 14:58,15/03/2025 14:53,17,app,AMEX,2.08,PROMO-20,PROD-PR-003,1.66,0.2,0.33,1.99,ADVAM,AMEX,ADVAM-20250305-45971689
riverside-retail,Riverside Retail Park,VP-20250315-77444471,YN39 HLY,15/03/2025 12:09,15/03/2025 12:57,15/03/2025 12:53,48,CONTACTLESS,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250315-12177421
riverside-retail,Riverside Retail Park,VP-20250316-19724551,NE09 SCW,16/03/2025 12:42,16/03/2025 13:47,16/03/2025 13:44,65,Debit_Card,MASTERCARD,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250327-85720697
riverside-retail,Riverside Retail Park,VP-20250316-69934145,WD67 PKM,16/03/2025 14:49,16/03/2025 14:26,16/03/2025 17:44,,debit_card,MAESTRO,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250322-78127642
riverside-retail,Riverside Retail Park,VP-20250316-52701740,FV61 UOR,16/03/2025 14:21,16/03/2025 18:07,16/03/2025 18:04,226,credit_card,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250330-52256296
riverside-retail,Riverside Retail Park,VP-20250316-54174120,NO69 UXT,16/03/2025 16:07,16/03/2025 16:22,16/03/2025 16:18,15,credit_card,AMEX,2.08,,,2.08,0.2,0.42,2.5,ADVAM,AMEX,ADVAM-20250330-64913957
riverside-retail,Riverside Retail Park,VP-20250316-77133110,EX69 LAA,16/03/2025 12:21,16/03/2025 13:09,16/03/2025 13:07,48,Credit_Card,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250301-36436200
riverside-retail,Riverside Retail Park,VP-20250316-55135538,ON97 OLY,16/03/2025 11:45,16/03/2025 12:32,16/03/2025 12:31,47,CREDIT_CARD,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250315-79708081
riverside-retail,Riverside Retail Park,VP-20250316-26685470,DM23 REF,16/03/2025 19:42,16/03/2025 20:32,16/03/2025 20:27,50,DEBIT_CARD,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250304-26208084
riverside-retail,Riverside Retail Park,VP-20250316-06832454,AA79 MFD,16/03/2025 14:47,16/03/2025 16:37,16/03/2025 16:36,110,Debit_Card,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250315-67599047
riverside-retail,Riverside Retail Park,VP-20250316-95643698,CP71 PSL,16/03/2025 10:00,16/03/2025 10:49,16/03/2025 10:46,49,Debit_Card,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250316-08791225
riverside-retail,Riverside Retail Park,VP-20250316-47434086,,16/03/2025 12:34,16/03/2025 15:04,16/03/2025 15:01,150,debit_card,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250306-99624068
riverside-retail,Riverside Retail Park,VP-20250316-15410198,HX20 OBE,16/03/2025 10:01,16/03/2025 12:43,16/03/2025 12:38,162,DEBIT_CARD,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250306-78507577
riverside-retail,Riverside Retail Park,VP-20250316-51048421,FA56 CYX,16/03/2025 11:19,16/03/2025 12:18,16/03/2025 12:16,59,CASH,N/A,2.08,,,2.08,0.2,0.42,2.5,N/A,N/A,N/A
riverside-retail,Riverside Retail Park,VP-20250316-53044216,KW51 PYB,16/03/2025 14:51,16/03/2025 17:19,16/03/2025 17:14,148,Debit_Card,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250316-38030886
riverside-retail,Riverside Retail Park,VP-20250316-27651929,FN44 JFA,16/03/2025 09:56,16/03/2025 13:18,16/03/2025 13:17,202,Contactless,AMEX,5.0,,,5.0,0.2,1.0,6.0,ADVAM,AMEX,ADVAM-20250323-13911863
riverside-retail,Riverside Retail Park,VP-20250316-89274434,OL57 SMU,16/03/2025 16:03,16/03/2025 16:59,16/03/2025 16:58,56,Debit_Card,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250304-33582909
riverside-retail,Riverside Retail Park,VP-20250316-05110502,CR68 SFV,16/03/2025 10:47,16/03/2025 11:53,16/03/2025 11:52,66,CREDIT_CARD,MAESTRO,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250309-70802897
riverside-retail,Riverside Retail Park,VP-20250316-68616560,TT49 PEA,16/03/2025 17:44,16/03/2025 19:56,16/03/2025 19:53,132,Credit_Card,AMEX,5.0,,,5.0,0.2,1.0,6.0,ADVAM,AMEX,ADVAM-20250327-85408158
riverside-retail,Riverside Retail Park,VP-20250316-52315998,HF49 JWW,16/03/2025 11:18,16/03/2025 13:04,16/03/2025 13:00,106,Credit_Card,MASTERCARD,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250321-26559767
riverside-retail,Riverside Retail Park,VP-20250316-27182253,,16/03/2025 18:58,17/03/2025 00:17,17/03/2025 00:16,319,DEBIT_CARD,MAESTRO,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250323-13272444
riverside-retail,Riverside Retail Park,VP-20250316-07498324,HB34 JMD,16/03/2025 11:15,16/03/2025 11:08,16/03/2025 12:48,,app,MASTERCARD,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250329-93894521
riverside-retail,Riverside Retail Park,VP-20250316-23989231,AU98 HEJ,16/03/2025 17:40,16/03/2025 22:48,16/03/2025 22:46,308,Contactless,MASTERCARD,7.08,VALID-CODE,PROD-VC-004,3.75,0.2,0.75,4.5,ADVAM,Worldpay,ADVAM-20250315-25645935
riverside-retail,Riverside Retail Park,VP-20250316-71072767,BV67 JBA,16/03/2025 11:41,16/03/2025 11:21,16/03/2025 12:58,,CONTACTLESS,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250327-99915207
riverside-retail,Riverside Retail Park,VP-20250316-88393150,BT42 FNU,16/03/2025 13:28,16/03/2025 14:26,16/03/2025 14:23,58,contactless,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250310-27892161
riverside-retail,Riverside Retail Park,VP-20250316-11421843,WC98 KNU,16/03/2025 19:02,16/03/2025 19:40,16/03/2025 19:36,38,CREDIT_CARD,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250315-84380923
riverside-retail,Riverside Retail Park,VP-20250316-70267668,DM36 DJU,16/03/2025 09:19,16/03/2025 09:49,16/03/2025 09:47,30,credit_card,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250318-26550763
riverside-retail,Riverside Retail Park,VP-20250316-88344802,KD86 WUS,16/03/2025 09:42,16/03/2025 12:29,16/03/2025 12:26,167,CONTACTLESS,MASTERCARD,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250324-61073381
riverside-retail,Riverside Retail Park,VP-20250316-80370887,FM47 XCA,16/03/2025 20:12,16/03/2025 19:52,16/03/2025 21:02,,CREDIT_CARD,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250330-05939591
riverside-retail,Riverside Retail Park,VP-20250316-86296073,YF56 LWW,16/03/2025 15:55,16/03/2025 17:15,16/03/2025 17:14,80,Credit_Card,MASTERCARD,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250308-91936242
riverside-retail,Riverside Retail Park,VP-20250316-09818624,HV54 NUM,16/03/2025 14:21,16/03/2025 16:52,16/03/2025 16:51,151,debit_card,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250307-85839439
riverside-retail,Riverside Retail Park,VP-20250316-88567646,DL62 RAP,16/03/2025 12:21,16/03/2025 13:59,16/03/2025 13:55,98,Debit_Card,MASTERCARD,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250323-92408369
riverside-retail,Riverside Retail Park,VP-20250316-65952419,KG25 LDJ,16/03/2025 10:06,16/03/2025 12:36,16/03/2025 12:31,150,contactless,MAESTRO,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250322-64243729
riverside-retail,Riverside Retail Park,VP-20250316-19220313,AW98 SMC,16/03/2025 10:40,16/03/2025 11:07,16/03/2025 11:04,27,Debit_Card,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250315-85167547
riverside-retail,Riverside Retail Park,VP-20250316-01629053,YP62 JDK,16/03/2025 18:17,16/03/2025 23:08,16/03/2025 23:07,291,credit_card,MASTERCARD,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250326-88771675
riverside-retail,Riverside Retail Park,VP-20250316-78405778,PN54 FTE,16/03/2025 11:42,16/03/2025 12:32,16/03/2025 12:30,50,Contactless,AMEX,2.08,,,2.08,0.2,0.42,2.5,ADVAM,AMEX,ADVAM-20250305-58528089
riverside-retail,Riverside Retail Park,VP-20250316-04127027,DH02 WJT,16/03/2025 15:00,16/03/2025 15:49,16/03/2025 15:45,49,credit_card,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250315-36654220
riverside-retail,Riverside Retail Park,VP-20250316-16939618,SN37 VRL,16/03/2025 10:23,16/03/2025 12:33,16/03/2025 12:32,130,Credit_Card,AMEX,5.0,SEASON-Q1,PROD-SQ-002,0.0,0.2,0.0,0.0,ADVAM,AMEX,ADVAM-20250307-94831191
riverside-retail,Riverside Retail Park,VP-20250316-24726208,UV00 XSC,16/03/2025 14:06,16/03/2025 15:38,16/03/2025 15:33,92,Credit_Card,MASTERCARD,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250302-87334294
riverside-retail,Riverside Retail Park,VP-20250316-35066326,GB89 CVC,16/03/2025 15:28,16/03/2025 16:13,16/03/2025 16:09,45,Contactless,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250301-42386180
riverside-retail,Riverside Retail Park,VP-20250316-64107639,TJ24 UCW,16/03/2025 18:09,16/03/2025 20:40,16/03/2025 20:36,151,App,AMEX,5.0,,,5.0,0.2,1.0,6.0,ADVAM,AMEX,ADVAM-20250304-03294965
riverside-retail,Riverside Retail Park,VP-20250316-51991037,LH37 DSW,16/03/2025 14:10,16/03/2025 15:35,16/03/2025 15:33,85,Debit_Card,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250322-66740874
riverside-retail,Riverside Retail Park,VP-20250316-61341055,FO28 MHO,16/03/2025 13:32,16/03/2025 17:52,16/03/2025 17:49,260,debit_card,MASTERCARD,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250301-38691940
riverside-retail,Riverside Retail Park,VP-20250316-94822411,LV27 FDU,16/03/2025 12:29,16/03/2025 12:13,16/03/2025 14:20,,credit_card,MASTERCARD,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250323-28448079
riverside-retail,Riverside Retail Park,VP-20250316-72818082,JF87 OTR,16/03/2025 14:32,16/03/2025 19:39,16/03/2025 19:37,307,DEBIT_CARD,AMEX,7.08,,,7.08,0.2,1.42,8.5,ADVAM,AMEX,ADVAM-20250328-13913472
riverside-retail,Riverside Retail Park,VP-20250316-15657887,NB30 FHC,16/03/2025 14:08,16/03/2025 14:58,16/03/2025 14:57,50,CONTACTLESS,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250305-88930240
riverside-retail,Riverside Retail Park,VP-20250316-99045746,SF94 ENJ,16/03/2025 10:32,16/03/2025 10:58,16/03/2025 10:56,26,debit_card,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250312-58770649
riverside-retail,Riverside Retail Park,VP-20250316-86346519,,16/03/2025 20:28,17/03/2025 02:22,17/03/2025 02:21,354,contactless,VISA,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250318-82361558
riverside-retail,Riverside Retail Park,VP-20250316-42619304,OO07 ASN,16/03/2025 17:01,16/03/2025 18:13,16/03/2025 18:08,72,DEBIT_CARD,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250327-88752629
riverside-retail,Riverside Retail Park,VP-20250316-44113740,CW12 DOC,16/03/2025 16:58,16/03/2025 21:31,16/03/2025 21:29,273,Credit_Card,MASTERCARD,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250313-85606402
riverside-retail,Riverside Retail Park,VP-20250316-07578170,BO15 WGT,16/03/2025 16:32,16/03/2025 18:56,16/03/2025 18:53,144,debit_card,MAESTRO,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250322-48581113
riverside-retail,Riverside Retail Park,VP-20250316-92640246,UX63 YCJ,16/03/2025 10:36,16/03/2025 13:31,16/03/2025 13:30,175,Credit_Card,MASTERCARD,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250325-92967252
riverside-retail,Riverside Retail Park,VP-20250316-84703965,MK66 GBC,16/03/2025 15:51,16/03/2025 16:37,16/03/2025 16:34,46,Debit_Card,MAESTRO,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250321-72306396
riverside-retail,Riverside Retail Park,VP-20250316-93682735,GD01 WRA,16/03/2025 12:25,16/03/2025 13:55,16/03/2025 13:51,90,APP,AMEX,3.33,,,3.33,0.2,0.67,4.0,ADVAM,AMEX,ADVAM-20250305-51936284
riverside-retail,Riverside Retail Park,VP-20250316-21245146,CG29 DYL,16/03/2025 17:15,16/03/2025 17:43,16/03/2025 17:41,28,App,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250322-52854152
riverside-retail,Riverside Retail Park,VP-20250316-59395201,GL78 NED,16/03/2025 15:01,16/03/2025 16:19,16/03/2025 16:14,78,credit_card,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250315-04032617
riverside-retail,Riverside Retail Park,VP-20250316-81624469,WW76 YTJ,16/03/2025 12:51,16/03/2025 13:18,16/03/2025 13:15,27,contactless,MAESTRO,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250309-67733166
riverside-retail,Riverside Retail Park,VP-20250316-84550120,DH43 BAX,16/03/2025 10:26,16/03/2025 10:44,16/03/2025 10:42,18,DEBIT_CARD,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250310-78801104
riverside-retail,Riverside Retail Park,VP-20250316-26943281,TS40 LSF,16/03/2025 16:37,16/03/2025 17:07,16/03/2025 17:03,30,CREDIT_CARD,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250329-81987252
riverside-retail,Riverside Retail Park,VP-20250316-00683238,VG89 UHS,16/03/2025 14:28,16/03/2025 20:08,16/03/2025 20:03,340,DEBIT_CARD,AMEX,7.08,PROMO-20,PROD-PR-003,5.66,0.2,1.13,6.79,ADVAM,AMEX,ADVAM-20250321-99884924
riverside-retail,Riverside Retail Park,VP-20250316-89712990,RH12 STY,16/03/2025 10:08,16/03/2025 11:07,16/03/2025 11:06,59,CREDIT_CARD,MASTERCARD,2.08,SEASON-Q1,PROD-SQ-002,0.0,0.2,0.0,0.0,ADVAM,Worldpay,ADVAM-20250323-91803769
riverside-retail,Riverside Retail Park,VP-20250316-04697691,AW84 AWS,16/03/2025 16:38,16/03/2025 22:34,16/03/2025 22:29,356,debit_card,VISA,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250321-90903331
riverside-retail,Riverside Retail Park,VP-20250316-15959674,LD95 UWP,16/03/2025 16:47,16/03/2025 22:20,16/03/2025 22:16,333,App,AMEX,7.08,,,7.08,0.2,1.42,8.5,ADVAM,AMEX,ADVAM-20250305-65089056
riverside-retail,Riverside Retail Park,VP-20250316-45947228,FH15 CEO,16/03/2025 15:23,16/03/2025 15:12,16/03/2025 20:14,,CREDIT_CARD,AMEX,7.08,,,7.08,0.2,1.42,8.5,ADVAM,AMEX,ADVAM-20250311-80599179
riverside-retail,Riverside Retail Park,VP-20250316-53855925,DH62 SPP,16/03/2025 12:52,16/03/2025 14:35,16/03/2025 14:32,103,Credit_Card,MAESTRO,3.33,SEASON-Q1,PROD-SQ-002,0.0,0.2,0.0,0.0,ADVAM,Worldpay,ADVAM-20250324-69849637
riverside-retail,Riverside Retail Park,VP-20250316-41341226,OF11 BXF,16/03/2025 11:22,16/03/2025 16:27,16/03/2025 16:22,305,debit_card,VISA,7.08,VALID-CODE,PROD-VC-004,3.75,0.2,0.75,4.5,ADVAM,Worldpay,ADVAM-20250317-27112584
riverside-retail,Riverside Retail Park,VP-20250316-72565164,,16/03/2025 09:19,16/03/2025 10:06,16/03/2025 10:05,47,Credit_Card,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250307-72912110
riverside-retail,Riverside Retail Park,VP-20250316-11514075,PW04 THP,16/03/2025 14:54,16/03/2025 16:10,16/03/2025 16:05,76,contactless,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250328-44749684
riverside-retail,Riverside Retail Park,VP-20250316-55130374,NY70 GUD,16/03/2025 16:48,16/03/2025 17:09,16/03/2025 17:07,21,Contactless,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250309-98295217
riverside-retail,Riverside Retail Park,VP-20250316-04907985,LW68 DNA,16/03/2025 16:15,16/03/2025 16:45,16/03/2025 16:44,30,credit_card,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250324-44712171
riverside-retail,Riverside Retail Park,VP-20250316-92428221,,16/03/2025 16:22,16/03/2025 16:52,16/03/2025 16:47,30,DEBIT_CARD,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250318-78413879
riverside-retail,Riverside Retail Park,VP-20250316-95258551,,16/03/2025 18:45,16/03/2025 20:51,16/03/2025 20:47,126,DEBIT_CARD,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250316-33424279
riverside-retail,Riverside Retail Park,VP-20250316-92993992,VK59 HDW,16/03/2025 09:04,16/03/2025 08:51,16/03/2025 10:34,,APP,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250310-48788889
riverside-retail,Riverside Retail Park,VP-20250316-86531533,XY80 TUC,16/03/2025 10:46,16/03/2025 11:12,16/03/2025 11:10,26,APP,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250316-50349913
riverside-retail,Riverside Retail Park,VP-20250316-34920959,,16/03/2025 15:43,16/03/2025 20:26,16/03/2025 20:21,283,debit_card,VISA,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250314-72107297
riverside-retail,Riverside Retail Park,VP-20250316-56305042,,16/03/2025 15:48,16/03/2025 16:44,16/03/2025 16:43,56,debit_card,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250314-26601092
riverside-retail,Riverside Retail Park,VP-20250316-53581516,,16/03/2025 11:15,16/03/2025 15:28,16/03/2025 15:25,253,CASH,N/A,7.08,,,7.08,0.2,1.42,8.5,N/A,N/A,N/A
riverside-retail,Riverside Retail Park,VP-20250316-18318832,MS24 GYT,16/03/2025 12:44,16/03/2025 15:27,16/03/2025 15:22,163,Credit_Card,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250329-90885533
riverside-retail,Riverside Retail Park,VP-20250316-61425336,PO17 UXL,16/03/2025 14:13,16/03/2025 15:53,16/03/2025 15:49,100,Credit_Card,MASTERCARD,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250329-59897506
riverside-retail,Riverside Retail Park,VP-20250316-63348957,SP63 ARC,16/03/2025 14:59,16/03/2025 15:49,16/03/2025 15:45,50,credit_card,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250310-42982540
riverside-retail,Riverside Retail Park,VP-20250316-13837730,KD42 VDG,16/03/2025 16:23,16/03/2025 19:20,16/03/2025 19:19,177,App,MASTERCARD,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250321-90531480
riverside-retail,Riverside Retail Park,VP-20250316-54561980,MO28 NGP,16/03/2025 12:08,16/03/2025 12:44,16/03/2025 12:40,36,CONTACTLESS,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250320-67361918
riverside-retail,Riverside Retail Park,VP-20250316-28212699,TY18 NJM,16/03/2025 16:32,16/03/2025 16:53,16/03/2025 16:52,21,CREDIT_CARD,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250312-17690257
riverside-retail,Riverside Retail Park,VP-20250316-57019843,OT96 UOH,16/03/2025 17:20,16/03/2025 19:23,16/03/2025 19:20,123,Credit_Card,MASTERCARD,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250326-88102134
riverside-retail,Riverside Retail Park,VP-20250316-03959768,DG31 SMU,16/03/2025 11:29,16/03/2025 17:08,16/03/2025 17:06,339,debit_card,VISA,7.08,PROMO-20,PROD-PR-003,5.66,0.2,1.13,6.79,ADVAM,Worldpay,ADVAM-20250309-87587137
riverside-retail,Riverside Retail Park,VP-20250316-65029181,SB96 HMB,16/03/2025 18:22,16/03/2025 23:02,16/03/2025 23:01,280,CREDIT_CARD,MASTERCARD,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250302-93014142
riverside-retail,Riverside Retail Park,VP-20250316-60369165,XS77 PDY,16/03/2025 10:08,16/03/2025 12:00,16/03/2025 11:58,112,CASH,N/A,3.33,,,3.33,0.2,0.67,4.0,N/A,N/A,N/A
riverside-retail,Riverside Retail Park,VP-20250316-18066713,BA55 SAG,16/03/2025 13:12,16/03/2025 13:31,16/03/2025 13:28,19,contactless,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250307-21595053
