id,site_uuid,site_name,entry_time,exit_time,duration_mins,vehicle_class,payment_method,card_scheme,charge,discount_code,product_id,psp,acquirer,psp_reference
EE-001256,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T12:02:02Z,2025-03-13T12:22:02Z,20,CAR,CREDIT_CARD,VISA,£2.00,,,SIX,Worldpay,SIX-DD2FC571668C2640
EE-001257,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T17:02:44Z,2025-03-13T18:40:44Z,98,DISABLED_BADGE,CONTACTLESS,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-9F4E46F777715C76
EE-001258,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T10:39:14Z,2025-03-13T13:15:14Z,156,CAR,CONTACTLESS,MASTERCARD,£5.00,,,SIX,Worldpay,SIX-05DA1785365A693E
EE-001259,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T11:55:43Z,2025-03-13T13:24:43Z,89,VAN,DEBIT_CARD,VISA,£3.50,,,SIX,Worldpay,SIX-8949A70CF210D672
EE-001260,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T17:47:33Z,2025-03-13T21:46:33Z,239,DISABLED_BADGE,CONTACTLESS,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-F7AEDDEBAA965740
EE-001261,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T11:03:52Z,2025-03-13T13:23:52Z,140,DISABLED_BADGE,DEBIT_CARD,AMEX,£0.00,BLUE-BADGE,PROD-BB-001,SIX,AMEX,SIX-0441448C9142FF5C
EE-001262,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T13:11:31Z,2025-03-13T14:10:31Z,59,DISABLED_BADGE,CREDIT_CARD,MASTERCARD,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-93627852F580D912
EE-001263,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T20:25:54Z,2025-03-13T20:45:54Z,20,DISABLED_BADGE,DEBIT_CARD,MASTERCARD,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-245F8A4A061BC9C7
EE-001264,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T10:08:33Z,2025-03-13T11:37:33Z,89,CAR,APP,MASTERCARD,£3.50,,,SIX,Worldpay,SIX-A64A439C61A77B9F
EE-001265,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T12:18:50Z,2025-03-13T13:09:50Z,51,CAR,CREDIT_CARD,VISA,£2.00,,,SIX,Worldpay,SIX-D02E3C2E60F778E1
EE-001266,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T11:37:48Z,,,CAR,CONTACTLESS,AMEX,£3.50,,,SIX,AMEX,SIX-19025F9878A213F7
EE-001267,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T12:09:06Z,2025-03-13T12:34:06Z,25,CAR,DEBIT_CARD,VISA,£2.00,,,SIX,Worldpay,SIX-60C718ECFC129306
EE-001268,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T17:50:02Z,2025-03-13T18:20:02Z,30,CAR,CREDIT_CARD,VISA,£2.00,,,SIX,Worldpay,SIX-A68772619D88EFB6
EE-001269,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T17:06:28Z,2025-03-13T17:47:28Z,41,CAR,CREDIT_CARD,AMEX,£0.00,VALID-CODE,PROD-VC-004,SIX,AMEX,SIX-25FCA1D30B6F7AEC
EE-001270,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T12:50:58Z,2025-03-13T14:43:58Z,113,CAR,DEBIT_CARD,MASTERCARD,£3.50,,,SIX,Worldpay,SIX-57A1DA4E833D3779
EE-001271,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T19:30:35Z,2025-03-13T21:54:35Z,144,CAR,CREDIT_CARD,MAESTRO,£4.00,PROMO-20,PROD-PR-003,SIX,Worldpay,SIX-79C11280135A4F32
EE-001272,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T17:10:21Z,2025-03-13T21:27:21Z,257,CAR,CONTACTLESS,MASTERCARD,£7.00,,,SIX,Worldpay,SIX-E17BB289EB2CCA37
EE-001273,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T16:50:56Z,2025-03-13T18:44:56Z,114,CAR,CREDIT_CARD,AMEX,£3.50,,,SIX,AMEX,SIX-0248B572D6D53A31
EE-001274,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T16:14:13Z,2025-03-13T17:06:13Z,52,CAR,APP,MAESTRO,£2.00,,,SIX,Worldpay,SIX-5D77366609046F8D
EE-001275,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T15:26:52Z,,,VAN,CREDIT_CARD,MASTERCARD,£2.00,,,SIX,Worldpay,SIX-A3EAB4B88874A37A
EE-001276,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T15:40:30Z,2025-03-13T18:34:30Z,174,MOTORCYCLE,APP,VISA,£5.00,,,SIX,Worldpay,SIX-3468FBDBA066B287
EE-001277,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T12:22:52Z,2025-03-13T13:18:52Z,56,MOTORCYCLE,CONTACTLESS,VISA,£2.00,,,SIX,Worldpay,SIX-9E2788B402DB897D
EE-001278,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T14:32:34Z,2025-03-13T16:10:34Z,98,MOTORCYCLE,CONTACTLESS,MAESTRO,£3.50,,,SIX,Worldpay,SIX-80F6FECD6C562603
EE-001279,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T11:31:01Z,2025-03-13T12:15:01Z,44,CAR,CONTACTLESS,VISA,£2.00,,,SIX,Worldpay,SIX-AA762A6979136101
EE-001280,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-13T11:03:51Z,2025-03-13T16:13:51Z,310,MOTORCYCLE,CREDIT_CARD,MASTERCARD,£7.00,,,SIX,Worldpay,SIX-8B5BAA0AE102504E
EE-001281,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T18:38:12Z,2025-03-14T21:05:12Z,147,DISABLED_BADGE,CREDIT_CARD,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-8DC3527267885CF4
EE-001282,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T09:43:11Z,2025-03-14T10:42:11Z,59,CAR,CONTACTLESS,MASTERCARD,£2.00,,,SIX,Worldpay,SIX-8525AB2F85003909
EE-001283,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T11:48:33Z,2025-03-14T12:35:33Z,47,VAN,CREDIT_CARD,VISA,£2.00,,,SIX,Worldpay,SIX-280E5D5F9E561FEF
EE-001284,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T14:53:20Z,2025-03-14T16:59:20Z,126,DISABLED_BADGE,DEBIT_CARD,MASTERCARD,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-F486811892CE9B32
EE-001285,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T11:38:13Z,2025-03-14T14:04:13Z,146,DISABLED_BADGE,CONTACTLESS,MASTERCARD,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-1C8AAD6F253F9860
EE-001286,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T14:58:08Z,2025-03-14T16:19:08Z,81,CAR,CASH,N/A,£3.50,,,N/A,N/A,N/A
EE-001287,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T11:27:23Z,2025-03-14T13:24:23Z,117,CAR,CREDIT_CARD,MASTERCARD,£3.50,,,SIX,Worldpay,SIX-27C218B64AE0EF5C
EE-001288,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:30:33Z,2025-03-14T16:43:33Z,73,DISABLED_BADGE,CONTACTLESS,MASTERCARD,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-D99D4EC3E8F4E991
EE-001289,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:01:19Z,2025-03-14T17:58:19Z,177,CAR,CREDIT_CARD,MASTERCARD,£5.00,,,SIX,Worldpay,SIX-BF8AC95609A34089
EE-001290,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:35:12Z,2025-03-14T15:57:12Z,22,DISABLED_BADGE,DEBIT_CARD,AMEX,£0.00,BLUE-BADGE,PROD-BB-001,SIX,AMEX,SIX-D524C24078E65807
EE-001291,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T17:51:19Z,2025-03-14T19:46:19Z,115,DISABLED_BADGE,CONTACTLESS,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-4A528FF21175CC4E
EE-001292,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T17:41:41Z,2025-03-14T18:01:41Z,20,MOTORCYCLE,CREDIT_CARD,VISA,£2.00,,,SIX,Worldpay,SIX-3F9D71947F75209F
EE-001293,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T11:24:53Z,2025-03-14T11:47:53Z,23,CAR,CREDIT_CARD,MASTERCARD,£2.00,,,SIX,Worldpay,SIX-EB39B02B29496FF1
EE-001294,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T10:22:52Z,2025-03-14T10:50:52Z,28,MOTORCYCLE,CREDIT_CARD,VISA,£2.00,,,SIX,Worldpay,SIX-5EAFDE375678DCE3
EE-001295,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T16:52:19Z,2025-03-14T21:01:19Z,249,CAR,APP,MASTERCARD,£7.00,,,SIX,Worldpay,SIX-D68D3B75366001AF
EE-001296,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T10:00:28Z,2025-03-14T10:51:28Z,51,CAR,CONTACTLESS,MASTERCARD,£0.00,SEASON-Q1,PROD-SQ-002,SIX,Worldpay,SIX-CEB6D678006B8085
EE-001297,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:41:14Z,2025-03-14T19:42:14Z,241,CAR,APP,VISA,£7.00,,,SIX,Worldpay,SIX-EA8813CDEF5B864E
EE-001298,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T14:27:11Z,2025-03-14T16:23:11Z,116,CAR,CONTACTLESS,MASTERCARD,£3.50,,,SIX,Worldpay,SIX-4AF37739DD193348
EE-001299,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T10:24:00Z,2025-03-14T11:14:00Z,50,CAR,CASH,N/A,£2.00,,,N/A,N/A,N/A
EE-001300,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T14:20:04Z,2025-03-14T16:48:04Z,148,CAR,CONTACTLESS,MAESTRO,£5.00,,,SIX,Worldpay,SIX-C0E6F509ABC81784
EE-001301,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T10:30:47Z,2025-03-14T11:27:47Z,57,CAR,CREDIT_CARD,VISA,£2.00,,,SIX,Worldpay,SIX-745C1EE5867C6F80
EE-001302,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T09:19:16Z,2025-03-14T12:05:16Z,166,CAR,CONTACTLESS,VISA,£5.00,,,SIX,Worldpay,SIX-6E989198689D8807
EE-001303,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T13:41:07Z,2025-03-14T15:15:07Z,94,CAR,APP,VISA,£3.50,,,SIX,Worldpay,SIX-8664EEAE7A793427
EE-001304,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T14:05:02Z,2025-03-14T16:51:02Z,166,VAN,DEBIT_CARD,VISA,£5.00,,,SIX,Worldpay,SIX-FB665096F92A8BA5
EE-001305,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T17:01:02Z,2025-03-14T18:12:02Z,71,VAN,DEBIT_CARD,AMEX,£3.50,,,SIX,AMEX,SIX-9F428E40049B7ABF
EE-001306,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T16:52:33Z,2025-03-14T19:00:33Z,128,CAR,CREDIT_CARD,MASTERCARD,£5.00,,,SIX,Worldpay,SIX-9450F85E3FBC0C2B
EE-001307,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T08:31:52Z,2025-03-14T09:08:52Z,37,VAN,CREDIT_CARD,VISA,£2.00,,,SIX,Worldpay,SIX-61530D73A364F84A
EE-001308,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T12:38:27Z,2025-03-14T18:03:27Z,325,CAR,CREDIT_CARD,VISA,£7.00,,,SIX,Worldpay,SIX-EF1B45A1D5306AAF
EE-001309,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T14:08:01Z,2025-03-14T17:20:01Z,192,VAN,CONTACTLESS,AMEX,£5.00,,,SIX,AMEX,SIX-98DCBBBB3CD74B81
EE-001310,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T14:01:23Z,2025-03-14T15:35:23Z,94,CAR,CASH,N/A,£3.50,,,N/A,N/A,N/A
EE-001311,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T10:31:46Z,2025-03-14T11:21:46Z,50,CAR,DEBIT_CARD,MASTERCARD,£2.00,,,SIX,Worldpay,SIX-0A28CB28CC32D981
EE-001312,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T10:08:15Z,2025-03-14T13:00:15Z,172,CAR,CREDIT_CARD,VISA,£5.00,,,SIX,Worldpay,SIX-91637624A22652B0
EE-001313,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:19:40Z,2025-03-14T16:13:40Z,54,CAR,APP,AMEX,£2.00,,,SIX,AMEX,SIX-0B809BFC13813B09
EE-001314,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T12:08:00Z,2025-03-14T13:21:00Z,73,CAR,CASH,N/A,£0.00,VALID-CODE,PROD-VC-004,N/A,N/A,N/A
EE-001315,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:16:29Z,2025-03-14T18:18:29Z,182,VAN,APP,MASTERCARD,£5.00,,,SIX,Worldpay,SIX-10264C9CBA0871C9
EE-001316,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T14:33:38Z,2025-03-14T18:22:38Z,229,CAR,CONTACTLESS,MASTERCARD,£5.00,,,SIX,Worldpay,SIX-D35D8A67A3023248
EE-001317,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T09:21:14Z,2025-03-14T10:12:14Z,51,CAR,CONTACTLESS,AMEX,£0.00,VALID-CODE,PROD-VC-004,SIX,AMEX,SIX-C614F3B12012B22B
EE-001318,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T09:39:34Z,2025-03-14T11:44:34Z,125,CAR,CONTACTLESS,MASTERCARD,£5.00,,,SIX,Worldpay,SIX-1BA5EA7BF218359C
EE-001319,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T19:57:33Z,2025-03-14T21:25:33Z,88,CAR,DEBIT_CARD,MASTERCARD,£3.50,,,SIX,Worldpay,SIX-0235E1C259E82B46
EE-001320,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:31:40Z,2025-03-14T18:21:40Z,170,CAR,DEBIT_CARD,VISA,£5.00,,,SIX,Worldpay,SIX-15A284ED23C732B0
EE-001321,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T17:31:02Z,2025-03-14T23:12:02Z,341,DISABLED_BADGE,CONTACTLESS,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-09A4ED2067F81D2E
EE-001322,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T11:07:25Z,2025-03-14T16:14:25Z,307,DISABLED_BADGE,DEBIT_CARD,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-1D611DE957B232E9
EE-001323,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T12:53:40Z,2025-03-14T13:42:40Z,49,CAR,DEBIT_CARD,AMEX,£2.00,,,SIX,AMEX,SIX-19A81577ECFDE516
EE-001324,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T13:13:35Z,2025-03-14T14:47:35Z,94,CAR,DEBIT_CARD,MASTERCARD,£3.50,,,SIX,Worldpay,SIX-FC02F9FAC95CE170
EE-001325,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T11:08:49Z,2025-03-14T13:51:49Z,163,CAR,CREDIT_CARD,MASTERCARD,£5.00,,,SIX,Worldpay,SIX-442EC944E1E046E6
EE-001326,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T14:21:32Z,2025-03-14T15:03:32Z,42,MOTORCYCLE,APP,VISA,£2.00,,,SIX,Worldpay,SIX-A191FFA9C07F095A
EE-001327,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:58:39Z,2025-03-14T17:31:39Z,93,CAR,CONTACTLESS,MASTERCARD,£3.50,,,SIX,Worldpay,SIX-D1A301CF44788630
EE-001328,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T19:59:44Z,2025-03-15T01:00:44Z,301,CAR,APP,MASTERCARD,£3.50,VALID-CODE,PROD-VC-004,SIX,Worldpay,SIX-8FD5AD375ED443C5
EE-001329,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:45:00Z,2025-03-14T16:48:00Z,63,CAR,CONTACTLESS,VISA,£3.50,,,SIX,Worldpay,SIX-73161DEE30409BBB
EE-001330,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:43:24Z,2025-03-14T17:10:24Z,87,CAR,DEBIT_CARD,MASTERCARD,£3.50,,,SIX,Worldpay,SIX-9752617FA4931F3B
EE-001331,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:26:42Z,2025-03-14T15:52:42Z,26,DISABLED_BADGE,CREDIT_CARD,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-7AA959851C2DEA4C
EE-001332,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T10:29:46Z,2025-03-14T11:19:46Z,50,CAR,CREDIT_CARD,MASTERCARD,£2.00,,,SIX,Worldpay,SIX-1898808E79518C81
EE-001333,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:17:13Z,2025-03-14T15:58:13Z,41,CAR,CONTACTLESS,MAESTRO,£2.00,,,SIX,Worldpay,SIX-55C1E7EF9E4D64DB
EE-001334,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T16:25:51Z,2025-03-14T18:45:51Z,140,CAR,CREDIT_CARD,VISA,£5.00,,,SIX,Worldpay,SIX-B001F788202B42DE
EE-001335,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T12:28:31Z,2025-03-14T13:11:31Z,43,VAN,DEBIT_CARD,MAESTRO,£2.00,,,SIX,Worldpay,SIX-CCF1C7F56CD0F9F6
EE-001336,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:59:35Z,2025-03-14T20:27:35Z,268,DISABLED_BADGE,APP,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-3CDA91147AB40C5A
EE-001337,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T12:07:47Z,2025-03-14T15:58:47Z,231,CAR,CONTACTLESS,VISA,£5.00,,,SIX,Worldpay,SIX-C77DE3640D45D382
EE-001338,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T10:39:48Z,2025-03-14T13:24:48Z,165,CAR,APP,VISA,£5.00,,,SIX,Worldpay,SIX-592FC2CA90038A0B
EE-001339,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T14:32:00Z,2025-03-14T17:18:00Z,166,CAR,CREDIT_CARD,AMEX,£5.00,,,SIX,AMEX,SIX-FF0E5FC468BA1D60
EE-001340,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T08:53:52Z,2025-03-14T09:31:52Z,38,CAR,CONTACTLESS,MASTERCARD,£0.00,VALID-CODE,PROD-VC-004,SIX,Worldpay,SIX-7A854CB361F49AC9
EE-001341,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T12:40:00Z,2025-03-14T14:37:00Z,117,CAR,DEBIT_CARD,MASTERCARD,£3.50,,,SIX,Worldpay,SIX-58C1183190A312AB
EE-001342,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T11:18:46Z,2025-03-14T13:43:46Z,145,VAN,CREDIT_CARD,MASTERCARD,£5.00,,,SIX,Worldpay,SIX-BE5661818A92B1FF
EE-001343,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:10:08Z,2025-03-14T16:47:08Z,97,MOTORCYCLE,CREDIT_CARD,VISA,£3.50,,,SIX,Worldpay,SIX-0D72053C395869C7
EE-001344,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T18:07:08Z,2025-03-14T19:47:08Z,100,CAR,DEBIT_CARD,MAESTRO,£3.50,,,SIX,Worldpay,SIX-22AFF66FFC8CD188
EE-001345,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T17:40:00Z,2025-03-14T22:32:00Z,292,CAR,CONTACTLESS,MASTERCARD,£7.00,,,SIX,Worldpay,SIX-A0D931D374D7E668
EE-001346,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T13:06:34Z,2025-03-14T13:48:34Z,42,VAN,DEBIT_CARD,MASTERCARD,£2.00,,,SIX,Worldpay,SIX-400F5B3A984D7AD7
EE-001347,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T11:17:11Z,2025-03-14T13:01:11Z,104,VAN,APP,MASTERCARD,£2.80,PROMO-20,PROD-PR-003,SIX,Worldpay,SIX-6C363510931768D3
EE-001348,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T10:00:28Z,2025-03-14T11:03:28Z,63,CAR,CREDIT_CARD,AMEX,£3.50,,,SIX,AMEX,SIX-E0E42DDE5D19E755
EE-001349,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T10:30:04Z,2025-03-14T15:53:04Z,323,MOTORCYCLE,DEBIT_CARD,VISA,£7.00,,,SIX,Worldpay,SIX-8F4629E1EF942775
EE-001350,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T13:36:26Z,2025-03-14T17:20:26Z,224,CAR,APP,AMEX,£5.00,,,SIX,AMEX,SIX-7F697BA1E6F48A25
EE-001351,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T11:03:29Z,2025-03-14T12:50:29Z,107,CAR,CONTACTLESS,MASTERCARD,£3.50,,,SIX,Worldpay,SIX-C00E3D214F11A318
EE-001352,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T13:12:31Z,2025-03-14T14:53:31Z,101,VAN,CREDIT_CARD,VISA,£3.50,,,SIX,Worldpay,SIX-50A447873F22DBFA
EE-001353,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T11:08:14Z,2025-03-14T13:20:14Z,132,DISABLED_BADGE,CONTACTLESS,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-1ED9141C21B25651
EE-001354,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T13:19:20Z,2025-03-14T13:38:20Z,19,CAR,CREDIT_CARD,MASTERCARD,£2.00,,,SIX,Worldpay,SIX-9CA561CA99ECADC2
EE-001355,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:48:31Z,2025-03-14T17:10:31Z,82,CAR,CASH,N/A,£3.50,,,N/A,N/A,N/A
EE-001356,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T17:22:21Z,2025-03-14T19:02:21Z,100,CAR,CREDIT_CARD,VISA,£3.50,,,SIX,Worldpay,SIX-E201B5BDCCB81E1C
EE-001357,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T12:18:40Z,2025-03-14T12:43:40Z,25,CAR,CONTACTLESS,VISA,£2.00,,,SIX,Worldpay,SIX-612FE676A9CE5F80
EE-001358,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:28:23Z,2025-03-14T16:20:23Z,52,DISABLED_BADGE,CREDIT_CARD,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-1DA1B0DB86AE13F4
EE-001359,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T15:57:28Z,2025-03-14T16:50:28Z,53,CAR,DEBIT_CARD,MASTERCARD,£1.60,PROMO-20,PROD-PR-003,SIX,Worldpay,SIX-277A662877934434
EE-001360,3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,2025-03-14T14:53:05Z,2025-03-14T16:41:05Z,108,MOTORCYCLE,CONTACTLESS,MASTERCARD,£3.50,,,SIX,Worldpay,SIX-FF85FDFA481CE014
