site_uuid,site_name,id,ticket_number,entry_time,exit_time,transaction_time,duration_mins,payment_method,card_scheme,full_price,discount_code,product_id,discounted_price,vat_pct,tax_amount,charged,psp,acquirer,psp_reference
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002384,TKT-SLS-002384,2025-03-24T11:10:35Z,2025-03-24T13:43:35Z,2025-03-24T13:41:35Z,153,CREDIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-EC9A1E3E0EAD9589
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002385,TKT-SLS-002385,2025-03-24T11:25:50Z,2025-03-24T11:51:50Z,2025-03-24T11:47:50Z,26,CASH,N/A,£2.00,,,£2.00,20,£0.33,£2.00,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002386,TKT-SLS-002386,2025-03-24T14:34:06Z,2025-03-24T15:17:06Z,2025-03-24T15:13:06Z,43,CREDIT_CARD,MAESTRO,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-90044D5847437084
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002387,TKT-SLS-002387,2025-03-24T12:18:01Z,2025-03-24T13:22:01Z,2025-03-24T13:21:01Z,64,DEBIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-249A279D272FD027
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002388,TKT-SLS-002388,2025-03-24T10:17:01Z,2025-03-24T10:55:01Z,2025-03-24T10:51:01Z,38,DEBIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-0FA9F0FE7ECC92DE
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002389,TKT-SLS-002389,2025-03-24T12:52:02Z,2025-03-24T17:08:02Z,2025-03-24T17:06:02Z,256,DEBIT_CARD,VISA,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-DDA80952B735F86F
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002390,TKT-SLS-002390,2025-03-24T12:14:04Z,2025-03-24T15:06:04Z,2025-03-24T15:01:04Z,172,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-F2AC16C75F11A362
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002391,TKT-SLS-002391,2025-03-24T17:41:27Z,2025-03-24T19:31:27Z,2025-03-24T19:30:27Z,110,CREDIT_CARD,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-A5D17547D2BE050C
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002392,TKT-SLS-002392,2025-03-24T16:27:28Z,2025-03-24T17:08:28Z,2025-03-24T17:05:28Z,41,CREDIT_CARD,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-D5DAD602A7067EF8
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002393,TKT-SLS-002393,2025-03-24T16:18:38Z,2025-03-24T17:08:38Z,2025-03-24T17:05:38Z,50,CREDIT_CARD,AMEX,£2.00,,,£2.00,20,£0.33,£2.00,SIX,AMEX,SIX-4F3F824924A5D45A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002394,TKT-SLS-002394,2025-03-24T09:28:08Z,2025-03-24T10:56:08Z,2025-03-24T10:55:08Z,88,DEBIT_CARD,MAESTRO,£3.50,VALID-CODE,PROD-VC-004,£0.00,20,£0.00,£0.00,SIX,Worldpay,SIX-DCA44239340BF0F2
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002395,TKT-SLS-002395,2025-03-24T16:54:40Z,2025-03-24T17:43:40Z,2025-03-24T17:38:40Z,49,APP,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-600514E4AEA313D9
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002396,TKT-SLS-002396,2025-03-24T13:35:56Z,2025-03-24T15:51:56Z,2025-03-24T15:46:56Z,136,CREDIT_CARD,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-BC438376A2AD0FBE
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002397,TKT-SLS-002397,2025-03-24T16:42:53Z,2025-03-24T16:57:53Z,2025-03-24T16:55:53Z,15,DEBIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-80EC0794A12C69A7
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002398,TKT-SLS-002398,2025-03-24T14:32:11Z,2025-03-24T17:09:11Z,2025-03-24T17:05:11Z,157,CREDIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-F4685FC1451A5827
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002399,TKT-SLS-002399,2025-03-24T20:16:29Z,2025-03-24T23:12:29Z,2025-03-24T23:10:29Z,176,DEBIT_CARD,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-84B39EEEDE24E9C5
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002400,TKT-SLS-002400,2025-03-24T12:16:13Z,2025-03-24T14:20:13Z,2025-03-24T14:16:13Z,124,CONTACTLESS,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-5F61EFA8157875F5
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002401,TKT-SLS-002401,2025-03-24T10:46:16Z,2025-03-24T14:59:16Z,2025-03-24T14:58:16Z,253,CREDIT_CARD,MASTERCARD,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-1CE87F95E92948DC
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002402,TKT-SLS-002402,2025-03-24T11:30:11Z,2025-03-24T13:39:11Z,2025-03-24T13:36:11Z,129,DEBIT_CARD,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-3D8D1FEB46E8A537
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002403,TKT-SLS-002403,2025-03-24T16:28:48Z,2025-03-24T18:07:48Z,2025-03-24T18:05:48Z,99,DEBIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-4ADAEDE45CB1A7B8
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002404,TKT-SLS-002404,2025-03-24T12:44:41Z,2025-03-24T15:44:41Z,2025-03-24T15:40:41Z,180,DEBIT_CARD,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-F4C1306B20329461
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002405,TKT-SLS-002405,2025-03-24T14:47:22Z,2025-03-24T15:22:22Z,2025-03-24T15:19:22Z,35,CREDIT_CARD,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-812E2FF1ED11039D
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002406,TKT-SLS-002406,2025-03-24T10:15:07Z,2025-03-24T12:22:07Z,2025-03-24T12:20:07Z,127,CONTACTLESS,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-EA6E0B6FD8440FB2
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002407,TKT-SLS-002407,2025-03-24T12:40:30Z,2025-03-24T13:12:30Z,2025-03-24T13:10:30Z,32,DEBIT_CARD,AMEX,£2.00,PROMO-20,PROD-PR-003,£1.60,20,£0.27,£1.60,SIX,AMEX,SIX-EDA7483BE7880480
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002408,TKT-SLS-002408,2025-03-24T15:45:30Z,2025-03-24T20:17:30Z,2025-03-24T20:12:30Z,272,DEBIT_CARD,MASTERCARD,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-A1ACAB74297F9820
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002409,TKT-SLS-002409,2025-03-24T13:47:22Z,2025-03-24T14:13:22Z,2025-03-24T14:09:22Z,26,DEBIT_CARD,MAESTRO,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-1AA5CF3F301E656D
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002410,TKT-SLS-002410,2025-03-24T15:16:19Z,2025-03-24T15:41:19Z,2025-03-24T15:37:19Z,-7,CREDIT_CARD,MAESTRO,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-D6067C706AB956D5
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002411,TKT-SLS-002411,2025-03-24T17:17:36Z,2025-03-24T22:10:36Z,2025-03-24T22:06:36Z,293,CONTACTLESS,VISA,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-2F4776068649B787
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002412,TKT-SLS-002412,2025-03-24T12:00:36Z,2025-03-24T13:09:36Z,2025-03-24T13:04:36Z,69,DEBIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-60A8DDD1B3602DE4
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002413,TKT-SLS-002413,2025-03-24T11:14:02Z,2025-03-24T16:06:02Z,2025-03-24T16:05:02Z,292,APP,VISA,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-90A3AAAB0D3E0171
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002414,TKT-SLS-002414,2025-03-24T14:16:48Z,2025-03-24T15:31:48Z,2025-03-24T15:26:48Z,75,CONTACTLESS,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-26446210E7C09614
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002415,TKT-SLS-002415,2025-03-24T12:35:56Z,2025-03-24T16:20:56Z,2025-03-24T16:19:56Z,225,APP,MAESTRO,£5.00,PROMO-20,PROD-PR-003,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-B23E578945E2D7DB
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002416,TKT-SLS-002416,2025-03-24T16:35:56Z,2025-03-24T17:35:56Z,2025-03-24T17:33:56Z,-32,CONTACTLESS,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-6228D7A9324EFF38
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002417,TKT-SLS-002417,2025-03-24T11:51:37Z,2025-03-24T17:10:37Z,2025-03-24T17:07:37Z,319,DEBIT_CARD,MASTERCARD,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-64AE92EB5E66A3F1
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002418,TKT-SLS-002418,2025-03-24T17:42:57Z,2025-03-24T18:47:57Z,2025-03-24T18:43:57Z,65,CREDIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-63642DDA448E01FC
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002419,TKT-SLS-002419,2025-03-24T13:44:43Z,2025-03-24T14:55:43Z,2025-03-24T14:51:43Z,71,APP,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-B8E9918A52A54EEC
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002420,TKT-SLS-002420,2025-03-24T16:57:19Z,2025-03-24T19:37:19Z,2025-03-24T19:36:19Z,160,APP,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-F934EE3A75BF553B
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002421,TKT-SLS-002421,2025-03-24T12:33:00Z,2025-03-24T13:24:00Z,2025-03-24T13:19:00Z,51,CONTACTLESS,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-6EFFB2A36F9DF482
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002422,TKT-SLS-002422,2025-03-24T13:31:53Z,2025-03-24T13:48:53Z,2025-03-24T13:47:53Z,17,CONTACTLESS,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-5E1A54C393C2B066
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002423,TKT-SLS-002423,2025-03-24T14:40:28Z,2025-03-24T16:28:28Z,2025-03-24T16:26:28Z,108,CREDIT_CARD,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-90574097A9314D14
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002424,TKT-SLS-002424,2025-03-24T13:18:53Z,2025-03-24T18:46:53Z,2025-03-24T18:44:53Z,328,CREDIT_CARD,MASTERCARD,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-F3A253EF294BAB36
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002425,TKT-SLS-002425,2025-03-24T14:31:34Z,,2025-03-24T16:27:34Z,,CREDIT_CARD,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-6FDC4C5738DC3F39
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002426,TKT-SLS-002426,2025-03-24T14:01:08Z,2025-03-24T14:27:08Z,2025-03-24T14:22:08Z,26,CREDIT_CARD,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-D93431B9681BC91C
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002427,TKT-SLS-002427,2025-03-24T15:24:33Z,2025-03-24T17:18:33Z,2025-03-24T17:16:33Z,114,CONTACTLESS,MASTERCARD,£3.50,PROMO-20,PROD-PR-003,£2.80,20,£0.47,£2.80,SIX,Worldpay,SIX-90E2C9E90F28E4E2
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002428,TKT-SLS-002428,2025-03-24T13:44:56Z,2025-03-24T14:03:56Z,2025-03-24T14:00:56Z,19,CREDIT_CARD,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-45C6052DEC491781
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002429,TKT-SLS-002429,2025-03-24T15:12:15Z,2025-03-24T16:01:15Z,2025-03-24T15:59:15Z,49,CONTACTLESS,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-6A45A2FBA9F21E8B
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002430,TKT-SLS-002430,2025-03-24T18:15:45Z,2025-03-24T19:29:45Z,2025-03-24T19:25:45Z,74,DEBIT_CARD,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-5BF5C82A3326B3B7
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002431,TKT-SLS-002431,2025-03-24T10:28:01Z,2025-03-24T11:46:01Z,2025-03-24T11:44:01Z,78,CASH,N/A,£3.50,,,£3.50,20,£0.58,£3.50,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002432,TKT-SLS-002432,2025-03-24T17:22:13Z,2025-03-24T18:43:13Z,2025-03-24T18:41:13Z,81,DEBIT_CARD,AMEX,£3.50,,,£3.50,20,£0.58,£3.50,SIX,AMEX,SIX-6BF2E7EC2D1C129A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002433,TKT-SLS-002433,2025-03-24T11:10:51Z,2025-03-24T12:49:51Z,2025-03-24T12:48:51Z,99,DEBIT_CARD,MAESTRO,£3.50,VALID-CODE,PROD-VC-004,£0.00,20,£0.00,£0.00,SIX,Worldpay,SIX-3EF2260B75A35EFF
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002434,TKT-SLS-002434,2025-03-24T12:57:50Z,2025-03-24T18:50:50Z,2025-03-24T18:49:50Z,353,CONTACTLESS,MASTERCARD,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-53E0A311BAA9457F
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002435,TKT-SLS-002435,2025-03-24T11:43:10Z,2025-03-24T13:26:10Z,2025-03-24T13:22:10Z,103,CREDIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-39ECF70505E89F0C
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002436,TKT-SLS-002436,2025-03-24T14:06:12Z,,2025-03-24T16:41:12Z,,APP,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-99FBC8F3A59DAC9E
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002437,TKT-SLS-002437,2025-03-24T19:30:41Z,2025-03-24T20:34:41Z,2025-03-24T20:29:41Z,64,APP,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-7351153E0FBF3846
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002438,TKT-SLS-002438,2025-03-24T16:24:30Z,2025-03-24T16:53:30Z,2025-03-24T16:48:30Z,29,CONTACTLESS,AMEX,£2.00,,,£2.00,20,£0.33,£2.00,SIX,AMEX,SIX-6B50FDAD9B11E449
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002439,TKT-SLS-002439,2025-03-24T14:29:56Z,2025-03-24T14:51:56Z,2025-03-24T14:48:56Z,22,CONTACTLESS,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-4026E8CF616BD2F6
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002440,TKT-SLS-002440,2025-03-24T17:18:51Z,2025-03-24T18:47:51Z,2025-03-24T18:44:51Z,89,DEBIT_CARD,MASTERCARD,£3.50,VALID-CODE,PROD-VC-004,£0.00,20,£0.00,£0.00,SIX,Worldpay,SIX-34E280C1969F15C0
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002441,TKT-SLS-002441,2025-03-24T16:46:24Z,2025-03-24T17:09:24Z,2025-03-24T17:05:24Z,23,DEBIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-EA9B7FAE15BB5633
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002442,TKT-SLS-002442,2025-03-24T14:21:59Z,2025-03-24T16:38:59Z,2025-03-24T16:37:59Z,137,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-82B99D2FAFDD2EA9
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002443,TKT-SLS-002443,2025-03-24T12:17:06Z,2025-03-24T16:34:06Z,2025-03-24T16:30:06Z,257,CONTACTLESS,AMEX,£7.00,,,£7.00,20,£1.17,£7.00,SIX,AMEX,SIX-6FEA64B1B2AC90FE
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002444,TKT-SLS-002444,2025-03-24T11:18:38Z,2025-03-24T16:59:38Z,2025-03-24T16:57:38Z,341,DEBIT_CARD,MASTERCARD,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-BC57F36616740CA9
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002445,TKT-SLS-002445,2025-03-25T15:28:43Z,2025-03-25T20:17:43Z,2025-03-25T20:14:43Z,289,CONTACTLESS,MASTERCARD,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-37897A1BE135A3FD
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002446,TKT-SLS-002446,2025-03-25T11:21:24Z,2025-03-25T15:38:24Z,2025-03-25T15:35:24Z,257,CREDIT_CARD,VISA,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-BA23BA0E8C5461F3
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002447,TKT-SLS-002447,2025-03-25T14:17:39Z,2025-03-25T14:42:39Z,2025-03-25T14:41:39Z,25,DEBIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-157204422CFD6D9F
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002448,TKT-SLS-002448,2025-03-25T12:34:08Z,2025-03-25T13:06:08Z,2025-03-25T13:03:08Z,32,CREDIT_CARD,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-240401A92DEB0766
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002449,TKT-SLS-002449,2025-03-25T12:48:12Z,2025-03-25T14:07:12Z,2025-03-25T14:04:12Z,79,DEBIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-329DAE6C997FE02D
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002450,TKT-SLS-002450,2025-03-25T10:41:45Z,2025-03-25T11:35:45Z,2025-03-25T11:30:45Z,54,CONTACTLESS,VISA,£2.00,VALID-CODE,PROD-VC-004,£0.00,20,£0.00,£0.00,SIX,Worldpay,SIX-C8212C5177A49E7C
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002451,TKT-SLS-002451,2025-03-25T15:57:14Z,2025-03-25T18:54:14Z,2025-03-25T18:52:14Z,177,APP,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-8D60D2B714833A55
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002452,TKT-SLS-002452,2025-03-25T16:30:04Z,2025-03-25T16:55:04Z,2025-03-25T16:53:04Z,25,CONTACTLESS,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-D6835E3AD84D9D68
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002453,TKT-SLS-002453,2025-03-25T10:33:22Z,2025-03-25T16:16:22Z,2025-03-25T16:13:22Z,343,CREDIT_CARD,MASTERCARD,£7.00,PROMO-20,PROD-PR-003,£5.60,20,£0.93,£5.60,SIX,Worldpay,SIX-DD1C47F059775E70
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002454,TKT-SLS-002454,2025-03-25T17:48:17Z,2025-03-25T18:03:17Z,2025-03-25T17:59:17Z,15,APP,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-D3EAE7751C42DE63
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002455,TKT-SLS-002455,2025-03-25T13:30:01Z,2025-03-25T14:39:01Z,2025-03-25T14:37:01Z,69,DEBIT_CARD,AMEX,£3.50,,,£3.50,20,£0.58,£3.50,SIX,AMEX,SIX-8D6DFF9BBF1E4E5B
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002456,TKT-SLS-002456,2025-03-25T16:34:55Z,2025-03-25T21:56:55Z,2025-03-25T21:55:55Z,322,APP,AMEX,£7.00,SEASON-Q1,PROD-SQ-002,£0.00,20,£0.00,£0.00,SIX,AMEX,SIX-C612FAF291F10B63
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002457,TKT-SLS-002457,2025-03-25T16:58:51Z,2025-03-25T18:54:51Z,2025-03-25T18:50:51Z,116,DEBIT_CARD,MAESTRO,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-EDBABAA22A5B3DAD
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002458,TKT-SLS-002458,2025-03-25T17:36:43Z,2025-03-25T18:47:43Z,2025-03-25T18:46:43Z,71,CONTACTLESS,MAESTRO,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-A336962FD3AAACE9
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002459,TKT-SLS-002459,2025-03-25T11:45:23Z,2025-03-25T14:20:23Z,2025-03-25T14:17:23Z,155,APP,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-AD7B6FD9E4B095A5
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002460,TKT-SLS-002460,2025-03-25T19:09:56Z,2025-03-25T20:28:56Z,2025-03-25T20:27:56Z,79,APP,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-F3DC207163FA6D22
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002461,TKT-SLS-002461,2025-03-25T15:45:47Z,2025-03-25T17:41:47Z,2025-03-25T17:37:47Z,116,DEBIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-50E0480D0BB5DDF7
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002462,TKT-SLS-002462,2025-03-25T10:47:17Z,,2025-03-25T11:27:17Z,,CONTACTLESS,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-D422B99701B24CB1
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002463,TKT-SLS-002463,2025-03-25T16:26:30Z,2025-03-25T16:50:30Z,2025-03-25T16:49:30Z,24,CASH,N/A,£2.00,SEASON-Q1,PROD-SQ-002,£0.00,20,£0.00,£0.00,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002464,TKT-SLS-002464,2025-03-25T11:42:37Z,2025-03-25T12:25:37Z,2025-03-25T12:24:37Z,43,CONTACTLESS,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-AEF091F89C3523FB
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002465,TKT-SLS-002465,2025-03-25T13:28:44Z,2025-03-25T16:18:44Z,2025-03-25T16:16:44Z,170,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-D86EF01E32A51F92
